"formula","tool","exit_status","exit_code","time","states","edges","transitions","acc","scc","nondet_states","nondet_aut","complete_aut","product_states","product_transitions","product_scc","automaton"
"F((a) & (F(b)) & (((c) & (X(((!(b)) U (d)) & ((b) R ((!(d)) | (G(e))))))) R (!(b))))","cd.ltl2ldba.no","ok",0,1.50022,27,462,1296,1,18,8,1,0,5345,172107,2198,"HOA: v1 States: 27 Start: 0 AP: 5 ""a"" ""b"" ""c"" ""d"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0&!1&!2] 0 [0&!1&!2] 2 [!0&1&!2] 0 [0&1&!2] 0 [!0&!1&2] 0 [0&!1&2] 1 [!0&1&2] 0 [0&1&2] 0 [!0&!1&!2] 9 [!0&!1&!2] 10 [0&!1&!2] 11 [0&!1&!2] 8 [!0&1&!2] 9 [!0&1&!2] 10 [0&1&!2] 9 [0&1&!2] 10 [!0&!1&2] 9 [!0&!1&2] 10 [0&!1&2] 6 [0&!1&2] 7 [0&!1&2] 8 [!0&1&2] 9 [!0&1&2] 10 [0&1&2] 9 [0&1&2] 10 State: 1 [!1&!2&!3&!4] 1 [1&!2&!3&!4] 0 [!1&2&!3&!4] 1 [1&2&!3&!4] 0 [!1&!2&3&!4] 2 [1&!2&3&!4] 0 [!1&2&3&!4] 1 [1&2&3&!4] 0 [!1&!2&!3&4] 1 [1&!2&!3&4] 0 [!1&2&!3&4] 1 [1&2&!3&4] 0 [!1&!2&3&4] 3 [1&!2&3&4] 4 [!1&2&3&4] 5 [1&2&3&4] 4 [!1&!2&!3&!4] 6 [!1&!2&!3&!4] 7 [!1&!2&!3&!4] 8 [1&!2&!3&!4] 9 [1&!2&!3&!4] 10 [!1&2&!3&!4] 6 [!1&2&!3&!4] 7 [!1&2&!3&!4] 8 [1&2&!3&!4] 9 [1&2&!3&!4] 10 [!1&!2&3&!4] 11 [!1&!2&3&!4] 8 [1&!2&3&!4] 9 [1&!2&3&!4] 10 [!1&2&3&!4] 6 [!1&2&3&!4] 7 [!1&2&3&!4] 8 [1&2&3&!4] 9 [1&2&3&!4] 10 [!1&!2&!3&4] 6 [!1&!2&!3&4] 7 [!1&!2&!3&4] 8 [1&!2&!3&4] 9 [1&!2&!3&4] 10 [!1&2&!3&4] 6 [!1&2&!3&4] 7 [!1&2&!3&4] 8 [1&2&!3&4] 9 [1&2&!3&4] 10 [!1&!2&3&4] 11 [!1&!2&3&4] 12 [!1&!2&3&4] 8 [1&!2&3&4] 13 [1&!2&3&4] 9 [1&!2&3&4] 14 [1&!2&3&4] 10 [!1&2&3&4] 15 [!1&2&3&4] 7 [!1&2&3&4] 8 [1&2&3&4] 13 [1&2&3&4] 9 [1&2&3&4] 14 [1&2&3&4] 10 State: 2 [!1&!2] 2 [1&!2] 0 [!1&2] 1 [1&2] 0 [!1&!2] 11 [!1&!2] 8 [1&!2] 9 [1&!2] 10 [!1&2] 6 [!1&2] 7 [!1&2] 8 [1&2] 9 [1&2] 10 State: 3 [!1&!2&!4] 2 [1&!2&!4] 0 [!1&2&!4] 1 [1&2&!4] 0 [!1&!2&4] 3 [1&!2&4] 4 [!1&2&4] 5 [1&2&4] 4 [!1&!2&!4] 11 [!1&!2&!4] 8 [1&!2&!4] 9 [1&!2&!4] 10 [!1&2&!4] 6 [!1&2&!4] 7 [!1&2&!4] 8 [1&2&!4] 9 [1&2&!4] 10 [!1&!2&4] 11 [!1&!2&4] 12 [!1&!2&4] 8 [1&!2&4] 13 [1&!2&4] 9 [1&!2&4] 14 [1&!2&4] 10 [!1&2&4] 15 [!1&2&4] 7 [!1&2&4] 8 [1&2&4] 13 [1&2&4] 9 [1&2&4] 14 [1&2&4] 10 State: 4 [!0&!1&!2&!4] 0 [0&!1&!2&!4] 2 [!0&1&!2&!4] 0 [0&1&!2&!4] 0 [!0&!1&2&!4] 0 [0&!1&2&!4] 1 [!0&1&2&!4] 0 [0&1&2&!4] 0 [!0&!1&!2&4] 4 [0&!1&!2&4] 17 [!0&1&!2&4] 4 [0&1&!2&4] 4 [!0&!1&2&4] 4 [0&!1&2&4] 16 [!0&1&2&4] 4 [0&1&2&4] 4 [!0&!1&!2&!4] 9 [!0&!1&!2&!4] 10 [0&!1&!2&!4] 11 [0&!1&!2&!4] 8 [!0&1&!2&!4] 9 [!0&1&!2&!4] 10 [0&1&!2&!4] 9 [0&1&!2&!4] 10 [!0&!1&2&!4] 9 [!0&!1&2&!4] 10 [0&!1&2&!4] 6 [0&!1&2&!4] 7 [0&!1&2&!4] 8 [!0&1&2&!4] 9 [!0&1&2&!4] 10 [0&1&2&!4] 9 [0&1&2&!4] 10 [!0&!1&!2&4] 13 [!0&!1&!2&4] 9 [!0&!1&!2&4] 14 [!0&!1&!2&4] 10 [0&!1&!2&4] 20 [0&!1&!2&4] 11 [0&!1&!2&4] 19 [0&!1&!2&4] 8 [!0&1&!2&4] 13 [!0&1&!2&4] 9 [!0&1&!2&4] 14 [!0&1&!2&4] 10 [0&1&!2&4] 13 [0&1&!2&4] 9 [0&1&!2&4] 14 [0&1&!2&4] 10 [!0&!1&2&4] 13 [!0&!1&2&4] 9 [!0&!1&2&4] 14 [!0&!1&2&4] 10 [0&!1&2&4] 18 [0&!1&2&4] 19 [0&!1&2&4] 7 [0&!1&2&4] 8 [!0&1&2&4] 13 [!0&1&2&4] 9 [!0&1&2&4] 14 [!0&1&2&4] 10 [0&1&2&4] 13 [0&1&2&4] 9 [0&1&2&4] 14 [0&1&2&4] 10 State: 5 [!1&!2&!3&!4] 1 [1&!2&!3&!4] 0 [!1&2&!3&!4] 1 [1&2&!3&!4] 0 [!1&!2&3&!4] 2 [1&!2&3&!4] 0 [!1&2&3&!4] 1 [1&2&3&!4] 0 [!1&!2&!3&4] 5 [1&!2&!3&4] 4 [!1&2&!3&4] 5 [1&2&!3&4] 4 [!1&!2&3&4] 3 [1&!2&3&4] 4 [!1&2&3&4] 5 [1&2&3&4] 4 [!1&!2&!3&!4] 6 [!1&!2&!3&!4] 7 [!1&!2&!3&!4] 8 [1&!2&!3&!4] 9 [1&!2&!3&!4] 10 [!1&2&!3&!4] 6 [!1&2&!3&!4] 7 [!1&2&!3&!4] 8 [1&2&!3&!4] 9 [1&2&!3&!4] 10 [!1&!2&3&!4] 11 [!1&!2&3&!4] 8 [1&!2&3&!4] 9 [1&!2&3&!4] 10 [!1&2&3&!4] 6 [!1&2&3&!4] 7 [!1&2&3&!4] 8 [1&2&3&!4] 9 [1&2&3&!4] 10 [!1&!2&!3&4] 15 [!1&!2&!3&4] 7 [!1&!2&!3&4] 8 [1&!2&!3&4] 13 [1&!2&!3&4] 9 [1&!2&!3&4] 14 [1&!2&!3&4] 10 [!1&2&!3&4] 15 [!1&2&!3&4] 7 [!1&2&!3&4] 8 [1&2&!3&4] 13 [1&2&!3&4] 9 [1&2&!3&4] 14 [1&2&!3&4] 10 [!1&!2&3&4] 11 [!1&!2&3&4] 12 [!1&!2&3&4] 8 [1&!2&3&4] 13 [1&!2&3&4] 9 [1&!2&3&4] 14 [1&!2&3&4] 10 [!1&2&3&4] 15 [!1&2&3&4] 7 [!1&2&3&4] 8 [1&2&3&4] 13 [1&2&3&4] 9 [1&2&3&4] 14 [1&2&3&4] 10 State: 6 [!1&!2&!3&!4] 24 [1&!2&!3&!4] 22 [!1&2&!3&!4] 24 [1&2&!3&!4] 22 [!1&!2&3&!4] 23 [1&!2&3&!4] 22 [!1&2&3&!4] 24 [1&2&3&!4] 22 [!1&!2&!3&4] 24 [1&!2&!3&4] 22 [!1&2&!3&4] 24 [1&2&!3&4] 22 [!1&!2&3&4] 26 [1&!2&3&4] 25 {0} [!1&2&3&4] 26 [1&2&3&4] 25 {0} State: 7 State: 8 [!1] 8 State: 9 State: 10 [!0&!1] 10 [0&!1] 8 State: 11 State: 12 [!1&!2&!4] 23 [1&!2&!4] 22 [!1&2&!4] 24 [1&2&!4] 22 [!1&!2&4] 26 [1&!2&4] 25 {0} [!1&2&4] 26 [1&2&4] 25 {0} State: 13 [!0&!1&!2&!4] 22 [0&!1&!2&!4] 23 [!0&1&!2&!4] 22 [0&1&!2&!4] 22 [!0&!1&2&!4] 22 [0&!1&2&!4] 24 [!0&1&2&!4] 22 [0&1&2&!4] 22 [!0&!1&!2&4] 25 {0} [0&!1&!2&4] 25 {0} [!0&1&!2&4] 25 {0} [0&1&!2&4] 25 {0} [!0&!1&2&4] 25 {0} [0&!1&2&4] 25 {0} [!0&1&2&4] 25 {0} [0&1&2&4] 25 {0} State: 14 [!0&!1&4] 21 {0} [0&!1&4] 21 {0} State: 15 [!1&!2&!3&!4] 24 [1&!2&!3&!4] 22 [!1&2&!3&!4] 24 [1&2&!3&!4] 22 [!1&!2&3&!4] 23 [1&!2&3&!4] 22 [!1&2&3&!4] 24 [1&2&3&!4] 22 [!1&!2&!3&4] 26 [1&!2&!3&4] 25 {0} [!1&2&!3&4] 26 [1&2&!3&4] 25 {0} [!1&!2&3&4] 26 [1&!2&3&4] 25 {0} [!1&2&3&4] 26 [1&2&3&4] 25 {0} State: 16 [!1&!2&!3&!4] 1 [1&!2&!3&!4] 0 [!1&2&!3&!4] 1 [1&2&!3&!4] 0 [!1&!2&3&!4] 2 [1&!2&3&!4] 0 [!1&2&3&!4] 1 [1&2&3&!4] 0 [!1&!2&!3&4] 16 [1&!2&!3&4] 4 [!1&2&!3&4] 16 [1&2&!3&4] 4 [!1&!2&3&4] 17 [1&!2&3&4] 4 [!1&2&3&4] 16 [1&2&3&4] 4 [!1&!2&!3&!4] 6 [!1&!2&!3&!4] 7 [!1&!2&!3&!4] 8 [1&!2&!3&!4] 9 [1&!2&!3&!4] 10 [!1&2&!3&!4] 6 [!1&2&!3&!4] 7 [!1&2&!3&!4] 8 [1&2&!3&!4] 9 [1&2&!3&!4] 10 [!1&!2&3&!4] 11 [!1&!2&3&!4] 8 [1&!2&3&!4] 9 [1&!2&3&!4] 10 [!1&2&3&!4] 6 [!1&2&3&!4] 7 [!1&2&3&!4] 8 [1&2&3&!4] 9 [1&2&3&!4] 10 [!1&!2&!3&4] 18 [!1&!2&!3&4] 19 [!1&!2&!3&4] 7 [!1&!2&!3&4] 8 [1&!2&!3&4] 13 [1&!2&!3&4] 9 [1&!2&!3&4] 14 [1&!2&!3&4] 10 [!1&2&!3&4] 18 [!1&2&!3&4] 19 [!1&2&!3&4] 7 [!1&2&!3&4] 8 [1&2&!3&4] 13 [1&2&!3&4] 9 [1&2&!3&4] 14 [1&2&!3&4] 10 [!1&!2&3&4] 20 [!1&!2&3&4] 11 [!1&!2&3&4] 19 [!1&!2&3&4] 8 [1&!2&3&4] 13 [1&!2&3&4] 9 [1&!2&3&4] 14 [1&!2&3&4] 10 [!1&2&3&4] 18 [!1&2&3&4] 19 [!1&2&3&4] 7 [!1&2&3&4] 8 [1&2&3&4] 13 [1&2&3&4] 9 [1&2&3&4] 14 [1&2&3&4] 10 State: 17 [!1&!2&!4] 2 [1&!2&!4] 0 [!1&2&!4] 1 [1&2&!4] 0 [!1&!2&4] 17 [1&!2&4] 4 [!1&2&4] 16 [1&2&4] 4 [!1&!2&!4] 11 [!1&!2&!4] 8 [1&!2&!4] 9 [1&!2&!4] 10 [!1&2&!4] 6 [!1&2&!4] 7 [!1&2&!4] 8 [1&2&!4] 9 [1&2&!4] 10 [!1&!2&4] 20 [!1&!2&4] 11 [!1&!2&4] 19 [!1&!2&4] 8 [1&!2&4] 13 [1&!2&4] 9 [1&!2&4] 14 [1&!2&4] 10 [!1&2&4] 18 [!1&2&4] 19 [!1&2&4] 7 [!1&2&4] 8 [1&2&4] 13 [1&2&4] 9 [1&2&4] 14 [1&2&4] 10 State: 18 [!1&!2&!3&!4] 24 [1&!2&!3&!4] 22 [!1&2&!3&!4] 24 [1&2&!3&!4] 22 [!1&!2&3&!4] 23 [1&!2&3&!4] 22 [!1&2&3&!4] 24 [1&2&3&!4] 22 [!1&!2&!3&4] 25 {0} [1&!2&!3&4] 25 {0} [!1&2&!3&4] 25 {0} [1&2&!3&4] 25 {0} [!1&!2&3&4] 25 {0} [1&!2&3&4] 25 {0} [!1&2&3&4] 25 {0} [1&2&3&4] 25 {0} State: 19 [!1&4] 21 {0} State: 20 [!1&!2&!4] 23 [1&!2&!4] 22 [!1&2&!4] 24 [1&2&!4] 22 [!1&!2&4] 25 {0} [1&!2&4] 25 {0} [!1&2&4] 25 {0} [1&2&4] 25 {0} State: 21 [!1&4] 21 {0} State: 22 [!0&!1&!2&4] 22 [0&!1&!2&4] 23 [!0&1&!2&4] 22 [0&1&!2&4] 22 [!0&!1&2&4] 22 [0&!1&2&4] 24 [!0&1&2&4] 22 [0&1&2&4] 22 State: 23 [!1&!2&4] 23 [1&!2&4] 22 [!1&2&4] 24 [1&2&4] 22 State: 24 [!1&!3&4] 24 [1&!3&4] 22 [!1&3&4] 26 [1&3&4] 25 {0} State: 25 [4] 25 {0} State: 26 [!1&4] 26 [1&4] 25 {0} --END--"
"F((a) & (F(b)) & (((c) & (X(((!(b)) U (d)) & ((b) R ((!(d)) | (G(e))))))) R (!(b))))","sd.cy.yes","ok",0,0.0242293,5,11,100,1,5,2,1,0,999,13465,38,"HOA: v1 States: 5 Start: 0 AP: 5 ""a"" ""b"" ""c"" ""d"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic inherently-weak --BODY-- State: 0 [t] 0 [0&!1] 1 [0&!1&2] 2 State: 1 [!0&!1] 1 [!0&!1&2] 2 State: 2 [!1&!2&!3] 2 [1&3&4] 3 [!1&3&4] 4 State: 3 {0} [4] 3 State: 4 [1&4] 3 [!1&4] 4 --END--"
"F((a) & (F(b)) & (((c) & (X(((!(b)) U (d)) & ((b) R ((!(d)) | (G(e))))))) R (!(b))))","sd.nba2ldba.no","ok",0,0.413198,6,30,144,1,6,5,1,0,1199,19340,39,"HOA: v1 States: 6 Start: 0 AP: 5 ""a"" ""b"" ""c"" ""d"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc --BODY-- State: 0 [t] 0 [0&!1] 1 [0&!1&2] 2 State: 1 [!0&!1] 1 [!0&!1&2] 2 State: 2 [!1&!2&!3] 2 [!1&3&4] 3 [1&3&4] 4 [1&3&4] 5 State: 3 [!1&4] 3 [1&4] 4 [1&4] 5 State: 4 [4] 4 [4] 5 State: 5 {0} [!0&!1&!2&!3&4] 5 [0&!1&!2&!3&4] 5 [!0&1&!2&!3&4] 5 [0&1&!2&!3&4] 5 [!0&!1&2&!3&4] 5 [0&!1&2&!3&4] 5 [!0&1&2&!3&4] 5 [0&1&2&!3&4] 5 [!0&!1&!2&3&4] 5 [0&!1&!2&3&4] 5 [!0&1&!2&3&4] 5 [0&1&!2&3&4] 5 [!0&!1&2&3&4] 5 [0&!1&2&3&4] 5 [!0&1&2&3&4] 5 [0&1&2&3&4] 5 --END--"
"F((a) & (F(b)) & (((c) & (X(((!(b)) U (d)) & ((b) R ((!(d)) | (G(e))))))) R (!(b))))","cd.cy.no","ok",0,0.0283239,5,12,120,1,4,2,1,0,999,16163,37,"HOA: v1 States: 5 Start: 0 AP: 5 ""a"" ""b"" ""c"" ""d"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic --BODY-- State: 0 ""{0}"" [!0 | 1] 0 [0&!1] 1 [0&!1&2] 2 State: 1 ""{01}"" [1] 0 [!1] 1 [!1&2] 2 State: 2 ""2"" [!1&!2&!3] 2 [1&3&4] 3 [!1&3&4] 4 State: 3 ""3"" {0} [4] 3 State: 4 ""4"" [1&4] 3 [!1&4] 4 --END--"
"F((a) & ((!(c)) U ((b) & (!(c)) & (X(((!(c)) U (d)) & ((c) R ((!(d)) | (G(e)))))))))","cd.seminator.no","ok",0,0.0298542,4,9,104,1,3,2,1,0,800,13269,48,"HOA: v1 States: 4 Start: 0 AP: 5 ""c"" ""a"" ""b"" ""d"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic --BODY-- State: 0 ""{0}"" [0 | !1] 0 [!0&1] 1 [!0&1&2] 2 State: 1 ""{02}"" [0] 0 [!0] 1 [!0&2] 2 State: 2 ""1"" [!0&!2&!3] 2 [3&4] 3 State: 3 ""3"" {0} [4] 3 --END--"
"F((a) & ((!(c)) U ((b) & (!(c)) & (X(((!(c)) U (d)) & ((c) R ((!(d)) | (G(e)))))))))","cd.cy.yes","ok",0,0.0298102,4,9,104,1,3,2,1,0,800,13269,48,"HOA: v1 States: 4 Start: 0 AP: 5 ""c"" ""a"" ""b"" ""d"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic --BODY-- State: 0 [0 | !1] 0 [!0&1] 1 [!0&1&2] 2 State: 1 [0] 0 [!0] 1 [!0&2] 2 State: 2 [!0&!2&!3] 2 [3&4] 3 State: 3 {0} [4] 3 --END--"
"F((a) & ((!(c)) U ((b) & (!(c)) & (X(((!(c)) U (d)) & ((c) R ((!(d)) | (G(e)))))))))","sd.nba2ldba.yes","ok",0,0.477817,4,8,84,1,4,2,1,0,800,10632,57,"HOA: v1 States: 4 Start: 0 AP: 5 ""c"" ""a"" ""b"" ""d"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc --BODY-- State: 0 [t] 0 [!0&1] 1 [!0&1&2] 2 State: 1 [!0&!1] 1 [!0&!1&2] 2 State: 2 [!0&!2&!3] 2 [3&4] 3 State: 3 {0} [4] 3 --END--"
"F((a) & ((!(c)) U ((b) & (!(c)) & (X(((!(c)) U (d)) & ((c) R ((!(d)) | (G(e)))))))))","sd.ltl2ldba.no","ok",0,0.84248,14,59,384,1,14,6,1,0,2798,48644,1452,"HOA: v1 States: 14 Start: 0 AP: 5 ""c"" ""a"" ""b"" ""d"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc --BODY-- State: 0 [!0&!1&!2] 0 [!0&1&!2] 10 [!0&1&!2] 0 [0&!1&!2] 0 [0&1&!2] 0 [!0&!1&2] 0 [!0&1&2] 4 [!0&1&2] 8 [!0&1&2] 5 [!0&1&2] 10 [!0&1&2] 0 [0&!1&2] 0 [0&1&2] 0 [!0&!1&!2] 12 [!0&1&!2] 11 [!0&1&!2] 12 [0&!1&!2] 12 [0&1&!2] 12 [!0&!1&2] 12 [!0&1&2] 6 [!0&1&2] 7 [!0&1&2] 11 [!0&1&2] 9 [!0&1&2] 12 [0&!1&2] 12 [0&1&2] 12 State: 1 [4] 1 [4] 2 [4] 3 State: 2 [0&4] 3 {0} State: 3 [4] 3 {0} State: 4 [3&4] 1 [3&4] 2 [3&4] 3 State: 5 [!0&4] 4 [!0&4] 5 [!0&4] 6 [!0&4] 7 State: 6 [!0&4] 13 State: 7 [0&3&4] 3 {0} State: 8 [!0&!3] 8 [!0&!3] 4 [!0&!3] 5 [!0&!3] 6 [!0&!3] 7 [!0&!3] 9 State: 9 State: 10 [!0&!2] 10 [!0&2] 4 [!0&2] 8 [!0&2] 5 [!0&2] 10 [!0&!2] 11 [!0&2] 6 [!0&2] 7 [!0&2] 11 [!0&2] 9 State: 11 State: 12 State: 13 [!0&!3&4] 13 [!0&3&4] 3 {0} [0&3&4] 3 {0} --END--"
"F((a) & ((!(c)) U ((b) & (!(c)) & (X(((!(c)) U (d)) & ((c) R ((!(d)) | (G(e)))))))))","sd.seminator.yes","ok",0,0.0239742,4,8,84,1,4,2,1,0,800,10632,57,"HOA: v1 States: 4 Start: 0 AP: 5 ""c"" ""a"" ""b"" ""d"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic inherently-weak --BODY-- State: 0 [t] 0 [!0&1&2] 1 [!0&1] 2 State: 1 [!0&!2&!3] 1 [3&4] 3 State: 2 [!0&!1&2] 1 [!0&!1] 2 State: 3 {0} [4] 3 --END--"
"F((a) & ((!(c)) U ((b) & (!(c)) & (X(((!(c)) U (d)) & ((c) R ((!(d)) | (G(e)))))))))","sd.seminator.no","ok",0,0.0288911,4,8,84,1,4,2,1,0,800,10632,57,"HOA: v1 States: 4 Start: 0 AP: 5 ""c"" ""a"" ""b"" ""d"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic inherently-weak --BODY-- State: 0 [t] 0 [!0&1&2] 1 [!0&1] 2 State: 1 [!0&!2&!3] 1 [3&4] 3 State: 2 [!0&!1&2] 1 [!0&!1] 2 State: 3 {0} [4] 3 --END--"
"F((a) & ((!(c)) U ((b) & (!(c)) & (X(((!(c)) U (d)) & ((c) R ((!(d)) | (G(e)))))))))","cd.seminator.yes","ok",0,0.0308957,4,9,104,1,3,2,1,0,800,13269,48,"HOA: v1 States: 4 Start: 0 AP: 5 ""c"" ""a"" ""b"" ""d"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic --BODY-- State: 0 [0 | !1] 0 [!0&1] 1 [!0&1&2] 2 State: 1 [0] 0 [!0] 1 [!0&2] 2 State: 2 [!0&!2&!3] 2 [3&4] 3 State: 3 {0} [4] 3 --END--"
"F((a) & ((!(c)) U ((b) & (!(c)) & (X(((!(c)) U (d)) & ((c) R ((!(d)) | (G(e)))))))))","cd.ltl2ldba.yes","ok",0,0.878237,14,74,474,1,7,6,1,0,2744,59089,802,"HOA: v1 States: 14 Start: 0 AP: 5 ""c"" ""a"" ""b"" ""d"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc --BODY-- State: 0 [0 | !1] 0 [!0&1&!2] 2 [!0&1&2] 3 [!0&1&2] 6 State: 1 [0&!4] 0 [!0&!2&4] 1 [!0&!2&!4] 2 [!0&2&!4] 3 [0&4] 4 [!0&2&4] 5 [!0&2&!4] 6 [!0&!2&4] 7 [0&4] 8 [!0&2&4] 9 State: 2 [0] 0 [!0&!2] 2 [!0&2] 3 [!0&2] 6 State: 3 [0&!3 | 0&!4] 0 [!0&!2&3&4] 1 [!0&!2&3&!4] 2 [!0&2&!4 | !0&!3] 3 [0&3&4] 4 [!0&2&3&4] 5 [!0&2&!4 | !0&!3] 6 [!0&!2&3&4] 7 [0&3&4] 8 [!0&2&3&4] 9 State: 4 [0&!4 | !1&!4] 0 [!0&1&!2&4] 1 [!0&1&!2&!4] 2 [!0&1&2&!4] 3 [0&4 | !1&4] 4 [!0&1&2&4] 5 [!0&1&2&!4] 6 [!0&1&!2&4] 7 [0&4 | !1&4] 8 [!0&1&2&4] 9 State: 5 [0&!4] 0 [!0&!2&3&4] 1 [!0&!2&3&!4] 2 [!0&2&!4 | !0&!3&!4] 3 [0&4] 4 [!0&2&4 | !0&!3&4] 5 [!0&2&!4 | !0&!3&!4] 6 [!0&!2&3&4] 7 [0&4] 8 [!0&2&4 | !0&!3&4] 9 State: 6 [3&4] 10 [0&!3 | 0&!4] 11 [!0&!2&3&!4] 12 [!0&2&!4 | !0&!3] 13 State: 7 [4] 10 [0&!4] 11 [!0&!2&!4] 12 [!0&2&!4] 13 State: 8 [4] 10 [0&!4 | !1&!4] 11 [!0&1&!2&!4] 12 [!0&1&2&!4] 13 State: 9 [4] 10 [0&!4] 11 [!0&!2&3&!4] 12 [!0&2&!4 | !0&!3&!4] 13 State: 10 {0} [4] 10 State: 11 [0&4 | !1&4] 11 [!0&1&!2&4] 12 [!0&1&2&4] 13 State: 12 [0&4] 11 [!0&!2&4] 12 [!0&2&4] 13 State: 13 [3&4] 10 [0&!3&4] 11 [!0&!3&4] 13 --END--"
"F((a) & ((!(c)) U ((b) & (!(c)) & (X(((!(c)) U (d)) & ((c) R ((!(d)) | (G(e)))))))))","sd.cy.no","ok",0,0.18663,4,8,84,1,4,2,1,0,800,10632,57,"HOA: v1 States: 4 Start: 0 AP: 5 ""c"" ""a"" ""b"" ""d"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic inherently-weak --BODY-- State: 0 [t] 0 [!0&1&2] 1 [!0&1] 2 State: 1 [!0&!2&!3] 1 [3&4] 3 State: 2 [!0&!1&2] 1 [!0&!1] 2 State: 3 {0} [4] 3 --END--"
"F((a) & ((!(c)) U ((b) & (!(c)) & (X(((!(c)) U (d)) & ((c) R ((!(d)) | (G(e)))))))))","sd.ltl2ldba.yes","ok",0,0.792796,5,10,92,1,5,3,1,0,986,11587,243,"HOA: v1 States: 5 Start: 0 AP: 5 ""c"" ""a"" ""b"" ""d"" ""e"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc --BODY-- State: 0 [t] 0 [!0&1&2] 2 [!0&1] 3 State: 1 {0} [4] 1 State: 2 [3&4] 1 [!0&!2&!3] 2 [!0&!3&4] 4 State: 3 [!0&!1&2] 2 [!0&!1] 3 State: 4 [!0&3&4] 1 --END--"
